
-2.00000000	5.00000000	
-2.00000000	5.00986903	
-1.98672214	4.84611925	
-1.93642902	5.24373392	
-1.93642902	5.24373392	
-1.93642902	4.88254302	
-1.93642902	4.88254302	
-1.93642902	5.29190415	
-2.01848054	5.29190415	
-2.19079476	5.31543617	
-2.20010804	5.12821297	
-2.29775089	5.60335800	
-2.26218015	5.68175203	
-2.26218015	5.68175203	
-2.26218015	5.69784017	
-2.22551710	5.94854293	
-2.19916539	5.94854293	
-2.19916539	5.94854293	
-2.19916539	5.94854293	
-2.19445440	5.94854293	
-2.05645772	6.43337868	
-1.92660809	6.43337868	
-1.80645896	6.34148132	
-1.72626595	6.34148132	
-1.62054989	6.34148132	
-1.61342568	6.08855897	
-1.55777974	6.08855897	
-1.50146895	6.08855897	
-1.52994360	6.08855897	
-1.50894623	6.01920046	
-1.40581375	5.90349176	
-1.28541514	5.50668051	
-1.22942295	5.11209046	
-1.22942295	5.46862234	
-1.09609825	5.43429704	
-1.09609825	5.43429704	
-1.07389233	5.88270219	
-0.97725715	5.88270219	
-0.81523424	6.21694655	
-0.81523424	6.28909386	
-0.64736542	6.34539410	
-0.64736542	6.21795949	
-0.64736542	6.17134210	
-0.64551993	6.17134210	
-0.47797948	6.40692155	
-0.49063412	6.44891794	
-0.34830780	6.44891794	
-0.34973629	6.44891794	
-0.21584386	6.44891794	
-0.21584386	6.44891794	
-0.08105365	6.19121621	
0.00498892	6.19121621	
-0.02055283	6.06944712	
0.04744446	6.21221776	
0.22202695	6.12293129	
0.22202695	6.07219378	
0.29407155	6.07219378	
0.29407155	6.07219378	
0.29450071	6.07219378	
0.29450071	6.07219378	
0.17478181	6.07219378	
0.23650050	6.07219378	
0.23650050	6.07219378	
0.23650050	6.07219378	
0.12067251	6.05570344	
0.12067251	6.14686200	
0.04831134	6.14686200	
-0.05207452	6.14686200	
-0.01580015	6.14686200	
-0.01580015	6.14686200	
-0.01580015	6.14686200	
-0.01580015	6.14686200	
-0.01580015	6.14686200	
0.08605540	6.14686200	
0.08605540	6.14686200	
0.08605540	6.14686200	
0.08605540	6.14686200	
0.08605540	6.14686200	
0.18110721	6.14686200	
0.22515903	6.24378563	
0.22515903	6.23965292	
0.22515903	6.32189755	
0.22515903	6.32189755	
0.22861461	6.32189755	
0.30180846	6.32189755	
0.19343464	6.28541761	
0.19343464	6.28541761	
0.19343464	6.28541761	
0.23778916	6.31371024	
0.17195400	6.31371024	
0.20727162	6.31371024	
0.20727162	6.32361373	
0.20727162	6.32361373	
0.20727162	6.32361373	
0.27057248	6.32361373	
0.12826599	6.32361373	
0.12826599	6.32646816	
0.12826599	6.32646816	
0.12385208	6.44492765	
0.16127102	6.44492765	
0.21875984	6.44492765	
0.16911364	6.44492765	
0.02186792	6.44492765	
0.02186792	6.44492765	
0.15987930	6.44492765	
0.15987930	6.52337374	
0.26566739	6.52337374	
0.10881205	6.51696960	
0.25497017	6.37311367	
0.25497017	6.37311367	
0.14228843	6.37311367	
0.03286886	6.37311367	
0.15533295	6.37311367	
0.15533295	6.37311367	
0.15533295	6.37311367	
0.16863905	6.37311367	
0.16863905	6.37311367	
0.19874539	6.37311367	
0.21226044	6.37311367	
0.21226044	6.37311367	
0.21226044	6.36581644	
0.31944110	6.41242404	
0.34792468	6.41242404	
0.18574561	6.34699148	
0.14994777	6.50041751	
0.14994777	6.50041751	
0.14994777	6.48434333	
0.14994777	6.48434333	
0.26454241	6.48434333	
0.14352084	6.48434333	
0.14352084	6.48434333	
0.17599454	6.48434333	
0.27578275	6.48434333	
0.32405081	6.48434333	
0.27486277	6.43523715	
0.27486277	6.43639781	
0.27486277	6.43639781	
0.27486277	6.43639781	
0.45599098	6.43639781	
0.37207371	6.43639781	
0.35401964	6.43639781	
0.26543133	6.43639781	
0.30432791	6.43639781	
0.30432791	6.43639781	
0.30432791	6.43639781	
0.36390544	6.40912342	
0.26265499	6.46812468	
0.26265499	6.46812468	
0.26265499	6.46812468	
0.26880764	6.46812468	
0.26880764	6.32069329	
0.26880764	6.32069329	
0.24975422	6.32069329	
0.24975422	6.32069329	
0.35621798	6.32069329	
0.35621798	6.32069329	
0.35621798	6.32069329	
0.28991810	6.44209099	
0.36904350	6.44209099	
0.23275829	6.51026078	
0.23275829	6.51026078	
0.26601222	6.32675182	
0.26601222	6.32675182	
0.30842891	6.32675182	
0.23876719	6.32675182	
0.23876719	6.33077115	
0.23876719	6.33077115	
0.23876719	6.33077115	
0.23876719	6.36579051	
0.23876719	6.41633139	
0.23876719	6.49406000	
0.23876719	6.37237468	
0.31226850	6.37237468	
0.22540387	6.37237468	
0.29890751	6.59135484	
0.46586996	6.59135484	
0.47011509	6.59135484	
0.44143369	6.59135484	
0.44143369	6.57040167	
0.45942409	6.57040167	
0.44874828	6.57040167	
0.30378354	6.66689839	
0.40467341	6.66689839	
0.40467341	6.66689839	
0.24293659	6.66689839	
0.24293659	6.66689839	
0.24293659	6.66689839	
0.24293659	6.66689839	
0.24293659	6.68352344	
0.24293659	6.52381299	
0.16977215	6.52381299	
0.28264294	6.52381299	
0.28264294	6.52381299	
0.41108330	6.52381299	
0.41108330	6.52381299	
0.41108330	6.52381299	
0.41108330	6.52381299	
0.22397672	6.52381299	
0.22397672	6.52381299	
0.22397672	6.52381299	
0.31876110	6.52381299	
0.47599994	6.52381299	
0.41165817	6.52381299	
0.30164964	6.52381299	
0.34918377	6.52381299	
0.34918377	6.52381299	
0.34918377	6.52381299	
0.43706705	6.52381299	
0.29725343	6.52381299	
0.29725343	6.52381299	
0.29725343	6.52381299	
0.38281294	6.54558223	
0.21050464	6.43191045	
0.31072404	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.31179667	6.43191045	
0.29083122	6.43191045	
0.36586186	6.43191045	
0.36586186	6.43191045	
0.32302104	6.43191045	
0.20565603	6.43191045	
0.20565603	6.43191045	
0.20565603	6.43191045	
0.20565603	6.43191045	
0.20565603	6.43191045	
0.32976350	6.43191045	
0.32976350	6.43191045	
0.32976350	6.43191045	
0.31514819	6.55192710	
0.23645262	6.55192710	
0.23645262	6.55192710	
0.27495039	6.55192710	
0.27495039	6.55192710	
0.18648330	6.45057837	
0.18648330	6.45057837	
0.23990551	6.45057837	
0.23990551	6.45057837	
0.23990551	6.45057837	
0.23990551	6.45057837	
0.23990551	6.45057837	
0.23990551	6.45057837	
0.23990551	6.45057837	
0.23990551	6.45057837	
0.22280867	6.39795891	
0.22665070	6.39795891	
0.22665070	6.39795891	
0.22665070	6.39795891	
0.22665070	6.39795891	
0.19019766	6.39795891	
0.25455648	6.39795891	
0.28161017	6.39795891	
0.28161017	6.39795891	
0.32147507	6.39795891	
0.31749201	6.39795891	
0.18944249	6.39795891	
0.18944249	6.39795891	
0.18944249	6.39795891	
0.18944249	6.39795891	
0.18944249	6.39795891	
0.18944249	6.39795891	
0.18944249	6.39795891	
0.30222354	6.39795891	
0.12156471	6.39795891	
0.20413422	6.39795891	
0.20413422	6.39795891	
0.11604225	6.49658964	
0.11604225	6.39672013	
0.12999150	6.39672013	
0.12999150	6.39672013	
0.09318126	6.39672013	
0.20544342	6.39672013	
0.10885146	6.39672013	
0.26551206	6.40113634	
0.26551206	6.40113634	
0.26551206	6.40113634	
0.26551206	6.40113634	
0.25537912	6.41060031	
0.20631465	6.41060031	
0.20631465	6.41060031	
0.39621405	6.31528826	
0.39621405	6.31528826	
0.28869180	6.31528826	
0.14601475	6.31528826	
0.14601475	6.38384177	
0.18612462	6.38384177	
0.18612462	6.38384177	
0.12099508	6.38384177	
0.12099508	6.38384177	
0.06377007	6.52870927	
0.24342235	6.52870927	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.24342235	6.44733518	
0.28895836	6.44733518	
0.28895836	6.44733518	
0.28895836	6.44733518	
0.28895836	6.44733518	
0.28895836	6.49327937	
0.28895836	6.50845734	
0.21889404	6.46163854	
0.21889404	6.46163854	
0.27439502	6.46163854	
0.27439502	6.46163854	
0.27439502	6.44691216	
0.27439502	6.44691216	
0.27439502	6.43618728	
0.27615685	6.43618728	
0.19034791	6.38095203	
0.19034791	6.38095203	
0.19034791	6.38095203	
0.19034791	6.42603241	
0.19034791	6.42603241	
0.19034791	6.42603241	
0.35996362	6.42603241	
0.35996362	6.40688643	
0.35996362	6.40688643	
0.36616798	6.40688643	
0.36616798	6.40688643	
0.36616798	6.40688643	
0.46753661	6.40688643	
0.46753661	6.40688643	
0.34559033	6.40688643	
0.32946994	6.40688643	
0.39533851	6.40688643	
0.44688064	6.50416560	
0.44688064	6.50416560	
0.36834042	6.48356907	
0.31344538	6.48356907	
0.46187926	6.48356907	
0.47915103	6.48356907	
0.47915103	6.48356907	
0.38930928	6.48356907	
0.32144697	6.48356907	
0.32958810	6.48356907	
0.32958810	6.48356907	
0.27307898	6.52020978	
0.41160785	6.62164112	
0.35691721	6.61738353	
0.37091678	6.61738353	
0.33864297	6.61738353	
0.29606346	6.61738353	
0.29606346	6.52392533	
0.13349306	6.45653866	
0.16383652	6.45653866	
0.16383652	6.45653866	
0.16383652	6.45653866	
0.16383652	6.45653866	
0.16383652	6.45653866	
0.16383652	6.45653866	
0.16383652	6.45653866	
0.16383652	6.45653866	
0.29495692	6.45653866	
0.29495692	6.45653866	
0.29495692	6.45653866	
0.29495692	6.45653866	
0.22483477	6.45653866	
0.22732549	6.45653866	
0.34287642	6.45653866	
0.34287642	6.45653866	
0.15016324	6.45653866	
0.28243813	6.45653866	
0.24604651	6.45653866	
0.24604651	6.46762755	
0.34579925	6.46762755	
0.26753266	6.46762755	
0.26753266	6.46762755	
0.26753266	6.46762755	
0.37343983	6.46762755	
0.37343983	6.46762755	
0.17382018	6.46762755	
0.33770359	6.46762755	
0.31613865	6.41763464	
0.31613865	6.49600809	
0.31613865	6.49600809	
0.31613865	6.49600809	
0.31613865	6.49600809	
0.31613865	6.49600809	
0.31613865	6.49600809	
0.44631984	6.49600809	
0.44631984	6.49600809	
0.44631984	6.49600809	
0.44631984	6.58808704	
0.46511074	6.58808704	
0.46511074	6.57895351	
0.29501184	6.57895351	
0.29501184	6.57895351	
0.29501184	6.61968242	
0.39105519	6.61968242	
0.33296074	6.61968242	
0.39636713	6.61968242	
0.35468596	6.61968242	
0.35468596	6.61968242	
0.35468596	6.61968242	
0.35468596	6.61968242	
0.42323769	6.46974243	
0.40239487	6.46974243	
0.40239487	6.46974243	
0.40841979	6.46974243	
0.44024878	6.46974243	
0.54306130	6.46974243	
0.54306130	6.46974243	
0.41292478	6.46974243	
0.44372805	6.46974243	
0.47752939	6.46974243	
0.46349472	6.46974243	
0.46349472	6.46974243	
